name,owner,stargazerCount,created_at,time_since_created_at_in_seconds,pull_requests_accepted,releases_count,last_updated,current_date,time_since_last_update_in_seconds,primary_language,primary_language_mapping,total_issues,closed_issues,closed_issues_ratio
awesome-javascript,sorrycc,33350,2014-07-01T15:59:02Z,321003745.836757,377,0,2024-09-01T23:09:29Z,2024-09-01 23:41:27.836757+00:00,1918.836757,,,89,86,0.9662921348314607
AFNetworking,AFNetworking,33329,2011-05-31T21:28:44Z,418356763.836757,710,40,2024-09-01T16:53:44Z,2024-09-01 23:41:27.836757+00:00,24463.836757,Objective-C,38.0,0,0,
awesome-compose,docker,33307,2020-02-13T08:51:42Z,143650185.836757,149,0,2024-09-01T23:11:50Z,2024-09-01 23:41:27.836757+00:00,1777.836757,HTML,10.0,113,39,0.34513274336283184
brackets,adobe,33265,2011-12-07T21:14:40Z,401941607.836757,4332,69,2024-09-01T10:26:53Z,2024-09-01 23:41:27.836757+00:00,47674.836757,JavaScript,2.0,9683,7066,0.7297325209129402
cli,httpie,33264,2012-02-25T12:39:13Z,395060534.836757,399,46,2024-09-01T23:27:30Z,2024-09-01 23:41:27.836757+00:00,837.836757,Python,1.0,870,713,0.8195402298850575
netty,netty,33223,2010-11-09T09:22:21Z,435939546.836757,3531,0,2024-09-01T17:18:08Z,2024-09-01 23:41:27.836757+00:00,22999.836757,Java,7.0,6442,5885,0.9135361688916486
fd,sharkdp,33212,2017-05-09T21:27:10Z,230868857.836757,581,40,2024-09-01T21:29:07Z,2024-09-01 23:41:27.836757+00:00,7940.836757,Rust,13.0,854,758,0.8875878220140515
AndroidUtilCode,Blankj,33202,2016-07-30T18:18:32Z,255331375.836757,88,117,2024-09-01T14:10:09Z,2024-09-01 23:41:27.836757+00:00,34278.836757,Java,7.0,1571,1277,0.8128580521960534
Awesome-Design-Tools,goabstract,33128,2019-02-12T13:55:30Z,175254357.836757,283,0,2024-09-01T23:01:00Z,2024-09-01 23:41:27.836757+00:00,2427.836757,JavaScript,2.0,34,25,0.7352941176470589
react-beautiful-dnd,atlassian,33110,2017-08-09T03:37:15Z,222984252.836757,527,68,2024-09-01T17:23:12Z,2024-09-01 23:41:27.836757+00:00,22695.836757,JavaScript,2.0,1601,1043,0.6514678326046222
jellyfin,jellyfin,33101,2018-12-09T06:36:45Z,180896682.836757,4157,77,2024-09-01T23:42:25Z,2024-09-01 23:41:27.836757+00:00,-57.163243,C#,11.0,6249,5826,0.9323091694671147
TTS,coqui-ai,33098,2020-05-20T15:45:28Z,135244559.836757,467,98,2024-09-01T23:31:54Z,2024-09-01 23:41:27.836757+00:00,573.836757,Python,1.0,1090,1024,0.9394495412844037
halo,halo-dev,33060,2018-03-21T12:56:52Z,203597075.836757,2164,186,2024-09-01T22:28:35Z,2024-09-01 23:41:27.836757+00:00,4372.836757,Java,7.0,3826,3490,0.9121798222686879
jieba,fxsjy,33032,2012-09-29T07:52:01Z,376328966.836757,96,9,2024-09-01T17:39:16Z,2024-09-01 23:41:27.836757+00:00,21731.836757,Python,1.0,850,227,0.26705882352941174
REKCARC-TSC-UHT,PKUanonym,33029,2019-04-05T03:31:23Z,170799004.836757,156,0,2024-09-01T19:44:54Z,2024-09-01 23:41:27.836757+00:00,14193.836757,HTML,10.0,31,30,0.967741935483871
daisyui,saadeghi,32967,2020-11-28T22:57:27Z,118629840.836757,284,41,2024-09-01T23:11:36Z,2024-09-01 23:41:27.836757+00:00,1791.836757,Svelte,34.0,1569,1489,0.9490121096239643
gulp,gulpjs,32961,2013-07-04T05:26:06Z,352318521.836757,404,23,2024-09-01T21:55:51Z,2024-09-01 23:41:27.836757+00:00,6336.836757,JavaScript,2.0,1928,1904,0.9875518672199171
XX-Net,XX-net,32957,2015-01-15T09:35:51Z,303919536.836757,362,388,2024-09-01T11:52:16Z,2024-09-01 23:41:27.836757+00:00,42551.836757,Python,1.0,13287,5397,0.4061864980808309
immutable-js,immutable-js,32918,2014-07-02T06:02:29Z,320953138.836757,513,80,2024-09-01T23:37:10Z,2024-09-01 23:41:27.836757+00:00,257.836757,TypeScript,0.0,1239,1135,0.9160613397901534
appsmith,appsmithorg,32913,2020-06-30T04:07:36Z,131744031.836757,12213,240,2024-09-01T23:35:24Z,2024-09-01 23:41:27.836757+00:00,363.836757,TypeScript,0.0,20696,17016,0.8221878623888674
ray,ray-project,32854,2016-10-25T19:38:30Z,247809777.836757,22977,91,2024-09-01T23:13:58Z,2024-09-01 23:41:27.836757+00:00,1649.836757,Python,1.0,18316,14846,0.8105481546189124
fiber,gofiber,32850,2020-01-16T03:59:20Z,146086927.836757,1461,122,2024-09-01T21:45:43Z,2024-09-01 23:41:27.836757+00:00,6944.836757,Go,8.0,1407,1320,0.9381663113006397
spring-boot-demo,xkcoding,32797,2017-11-10T06:27:29Z,214938838.836757,15,0,2024-09-01T23:19:40Z,2024-09-01 23:41:27.836757+00:00,1307.836757,Java,7.0,165,73,0.44242424242424244
zod,colinhacks,32734,2020-03-07T20:59:08Z,141619339.836757,493,89,2024-09-01T23:31:16Z,2024-09-01 23:41:27.836757+00:00,611.836757,TypeScript,0.0,1924,1533,0.7967775467775468
WeChatMsg,LC044,32707,2023-01-11T05:03:49Z,51820658.836757,62,32,2024-09-01T19:53:58Z,2024-09-01 23:41:27.836757+00:00,13649.836757,Python,1.0,399,349,0.87468671679198
marked,markedjs,32698,2011-07-24T13:15:51Z,413720736.836757,1387,134,2024-09-01T20:23:14Z,2024-09-01 23:41:27.836757+00:00,11893.836757,JavaScript,2.0,1497,1473,0.9839679358717435
LeetCode-Go,halfrost,32639,2017-07-18T00:06:14Z,224897713.836757,174,4,2024-09-01T15:19:45Z,2024-09-01 23:41:27.836757+00:00,30102.836757,Go,8.0,77,62,0.8051948051948052
zxing,zxing,32615,2011-10-12T14:07:27Z,406805640.836757,311,31,2024-09-01T23:45:19Z,2024-09-01 23:41:27.836757+00:00,-231.163243,Java,7.0,1276,1269,0.9945141065830722
Deep-Live-Cam,hacksider,32571,2023-09-24T13:19:31Z,29672516.836757,25,1,2024-09-01T23:26:34Z,2024-09-01 23:41:27.836757+00:00,893.836757,Python,1.0,368,159,0.4320652173913043
slidev,slidevjs,32538,2021-04-24T01:25:23Z,106006564.836757,576,353,2024-09-01T21:31:01Z,2024-09-01 23:41:27.836757+00:00,7826.836757,TypeScript,0.0,1017,954,0.9380530973451328
awesome-shell,alebcay,32462,2014-07-07T01:57:42Z,320535825.836757,307,0,2024-09-01T21:17:23Z,2024-09-01 23:41:27.836757+00:00,8644.836757,,,57,22,0.38596491228070173
helix,helix-editor,32449,2020-06-01T04:26:56Z,134248471.836757,3572,26,2024-09-01T19:38:57Z,2024-09-01 23:41:27.836757+00:00,14550.836757,Rust,13.0,4420,3832,0.8669683257918552
expo,expo,32429,2016-08-15T17:14:25Z,253952822.836757,13787,0,2024-09-01T23:01:15Z,2024-09-01 23:41:27.836757+00:00,2412.836757,TypeScript,0.0,14311,13883,0.9700929355041576
typst,typst,32411,2019-09-24T21:41:56Z,155872771.836757,1206,16,2024-09-01T20:27:54Z,2024-09-01 23:41:27.836757+00:00,11613.836757,Rust,13.0,2395,1818,0.7590814196242172
ijkplayer,bilibili,32384,2013-06-03T04:12:04Z,355001363.836757,35,0,2024-09-01T18:21:31Z,2024-09-01 23:41:27.836757+00:00,19196.836757,C,4.0,5353,2537,0.47393984681487017
ccxt,ccxt,32361,2017-05-14T15:41:56Z,230457571.836757,11418,72,2024-09-01T19:51:01Z,2024-09-01 23:41:27.836757+00:00,13826.836757,Python,1.0,10142,9318,0.918753697495563
ShadowsocksX-NG,shadowsocks,32326,2016-06-10T11:49:00Z,259674747.836757,63,29,2024-09-01T10:40:45Z,2024-09-01 23:41:27.836757+00:00,46842.836757,Swift,29.0,1351,1044,0.7727609178386381
material-design-lite,google,32276,2015-01-14T22:01:33Z,303961194.836757,655,14,2024-09-01T20:40:12Z,2024-09-01 23:41:27.836757+00:00,10875.836757,HTML,10.0,2186,1812,0.8289112534309241
husky,typicode,32265,2014-06-23T12:14:21Z,321708426.836757,258,78,2024-09-01T21:24:14Z,2024-09-01 23:41:27.836757+00:00,8233.836757,JavaScript,2.0,1037,1003,0.9672131147540983
carbon-lang,carbon-language,32257,2020-04-27T21:45:16Z,137210171.836757,2914,74,2024-09-01T22:19:34Z,2024-09-01 23:41:27.836757+00:00,4913.836757,C++,3.0,598,494,0.8260869565217391
penpot,penpot,32151,2015-12-29T22:09:07Z,273807140.836757,2972,40,2024-09-01T21:58:14Z,2024-09-01 23:41:27.836757+00:00,6193.836757,Clojure,20.0,1530,1210,0.7908496732026143
framework,laravel,32079,2013-01-10T21:27:28Z,367380839.836757,15275,748,2024-09-01T23:17:16Z,2024-09-01 23:41:27.836757+00:00,1451.836757,PHP,19.0,18143,18132,0.9993937055613735
gitness,harness,32072,2014-02-07T07:54:44Z,333474403.836757,1022,41,2024-09-01T18:24:00Z,2024-09-01 23:41:27.836757+00:00,19047.836757,Go,8.0,1949,1807,0.9271421241662391
JavaScript,TheAlgorithms,32006,2017-07-13T06:12:33Z,225307734.836757,787,0,2024-09-01T19:54:26Z,2024-09-01 23:41:27.836757+00:00,13621.836757,JavaScript,2.0,192,188,0.9791666666666666
solid,solidjs,32004,2018-04-24T16:36:27Z,200646300.836757,347,34,2024-09-01T22:12:06Z,2024-09-01 23:41:27.836757+00:00,5361.836757,TypeScript,0.0,988,908,0.9190283400809717
easyexcel,alibaba,31921,2018-02-06T03:14:08Z,207347239.836757,188,13,2024-09-01T22:36:05Z,2024-09-01 23:41:27.836757+00:00,3922.836757,Java,7.0,3455,3073,0.8894356005788712
GPT-SoVITS,RVC-Boss,31892,2024-01-14T18:05:21Z,19978566.836757,253,1,2024-09-01T23:32:03Z,2024-09-01 23:41:27.836757+00:00,564.836757,Python,1.0,1147,619,0.5396687009590235
gradio,gradio-app,31866,2018-12-19T08:24:04Z,180026243.836757,3676,1000,2024-09-01T23:29:43Z,2024-09-01 23:41:27.836757+00:00,704.836757,Python,1.0,4661,4136,0.88736322677537
logseq,logseq,31835,2020-05-23T00:06:06Z,135041721.836757,2927,147,2024-09-01T21:02:00Z,2024-09-01 23:41:27.836757+00:00,9567.836757,Clojure,20.0,7609,6066,0.797213825732685
sqlmap,sqlmapproject,31801,2012-06-26T09:52:15Z,384529752.836757,167,9,2024-09-01T23:33:53Z,2024-09-01 23:41:27.836757+00:00,454.836757,Python,1.0,5215,5164,0.9902205177372962
fastify,fastify,31787,2016-09-28T19:10:14Z,250144273.836757,2748,284,2024-09-01T23:42:28Z,2024-09-01 23:41:27.836757+00:00,-60.163243,JavaScript,2.0,1973,1901,0.9635073492143943
RSSHub,DIYgod,31705,2018-04-02T14:43:21Z,202553886.836757,8964,0,2024-09-01T21:32:31Z,2024-09-01 23:41:27.836757+00:00,7736.836757,TypeScript,0.0,5420,5110,0.9428044280442804
GitHubDaily,GitHubDaily,31681,2018-12-30T13:56:58Z,179055869.836757,3,0,2024-09-01T23:43:53Z,2024-09-01 23:41:27.836757+00:00,-145.163243,,,440,167,0.3795454545454545
awesome-awesomeness,bayandin,31603,2014-07-08T05:44:19Z,320435828.836757,197,0,2024-09-01T17:37:22Z,2024-09-01 23:41:27.836757+00:00,21845.836757,Ruby,26.0,68,52,0.7647058823529411
android-open-project,Trinea,31597,2014-01-05T15:20:15Z,336298872.836757,204,0,2024-09-01T09:44:06Z,2024-09-01 23:41:27.836757+00:00,50241.836757,,,84,74,0.8809523809523809
nushell,nushell,31477,2019-05-10T16:59:42Z,167726505.836757,6652,98,2024-09-01T22:47:03Z,2024-09-01 23:41:27.836757+00:00,3264.836757,Rust,13.0,5614,4286,0.7634485215532597
system-design,karanpratapsingh,31469,2022-08-15T18:59:54Z,64644093.836757,11,0,2024-09-01T21:15:40Z,2024-09-01 23:41:27.836757+00:00,8747.836757,,,20,19,0.95
run,The-Run-Philosophy-Organization,31459,2022-04-10T05:42:40Z,75664727.836757,172,0,2024-09-01T17:48:14Z,2024-09-01 23:41:27.836757+00:00,21193.836757,,,251,212,0.8446215139442231
Coursera-ML-AndrewNg-Notes,fengdu78,31385,2017-11-04T10:04:08Z,215444239.836757,13,0,2024-09-01T21:17:50Z,2024-09-01 23:41:27.836757+00:00,8617.836757,HTML,10.0,67,15,0.22388059701492538
beego,beego,31372,2012-02-29T02:32:08Z,394751359.836757,1294,33,2024-09-01T10:14:10Z,2024-09-01 23:41:27.836757+00:00,48437.836757,Go,8.0,3339,3330,0.9973045822102425
clash-verge-rev,clash-verge-rev,31350,2023-11-21T18:24:03Z,24643044.836757,101,39,2024-09-01T20:04:27Z,2024-09-01 23:41:27.836757+00:00,13020.836757,TypeScript,0.0,1489,1232,0.8274009402283412
pytorch-image-models,huggingface,31299,2019-02-02T05:51:12Z,176147415.836757,365,59,2024-09-01T19:33:19Z,2024-09-01 23:41:27.836757+00:00,14888.836757,Python,1.0,902,858,0.9512195121951219
certbot,certbot,31261,2014-11-12T02:52:20Z,309473347.836757,3757,52,2024-09-01T23:44:58Z,2024-09-01 23:41:27.836757+00:00,-210.163243,Python,1.0,5311,5133,0.9664846544906798
AgentGPT,reworkd,31235,2023-04-07T02:29:19Z,44399528.836757,539,12,2024-09-01T21:31:18Z,2024-09-01 23:41:27.836757+00:00,7809.836757,TypeScript,0.0,456,334,0.7324561403508771
chatgpt-web,Chanzhaoyu,31196,2023-02-09T03:21:37Z,49321190.836757,159,43,2024-09-01T15:50:19Z,2024-09-01 23:41:27.836757+00:00,28268.836757,Vue,16.0,1743,1740,0.9982788296041308
engineering-blogs,kilimchoi,31062,2015-06-13T18:25:17Z,291014170.836757,681,0,2024-09-01T20:49:25Z,2024-09-01 23:41:27.836757+00:00,10322.836757,Ruby,26.0,91,74,0.8131868131868132
graphql-engine,hasura,31022,2018-06-18T07:57:36Z,195925431.836757,2109,271,2024-09-01T23:26:59Z,2024-09-01 23:41:27.836757+00:00,868.836757,TypeScript,0.0,6204,3980,0.6415215989684074
Langchain-Chatchat,chatchat-space,30978,2023-03-31T12:12:45Z,44969322.836757,602,31,2024-09-01T16:52:56Z,2024-09-01 23:41:27.836757+00:00,24511.836757,TypeScript,0.0,3758,3671,0.9768493879723257
cal.com,calcom,30961,2021-03-22T13:47:42Z,108813225.836757,7319,283,2024-09-01T22:36:08Z,2024-09-01 23:41:27.836757+00:00,3919.836757,TypeScript,0.0,6545,5808,0.8873949579831932
jQuery-File-Upload,blueimp,30961,2010-12-01T15:35:32Z,434016355.836757,119,0,2024-09-01T10:03:02Z,2024-09-01 23:41:27.836757+00:00,49105.836757,PHP,19.0,3307,3258,0.9851829452676142
poetry,python-poetry,30959,2018-02-28T15:23:47Z,205402660.836757,2076,133,2024-09-01T17:52:35Z,2024-09-01 23:41:27.836757+00:00,20932.836757,Python,1.0,5836,5225,0.8953050034270048
NewPipe,TeamNewPipe,30944,2015-09-03T23:39:26Z,283910521.836757,1556,131,2024-09-01T17:29:35Z,2024-09-01 23:41:27.836757+00:00,22312.836757,Java,7.0,8920,7732,0.8668161434977578
OpenHands,All-Hands-AI,30904,2024-03-13T03:33:31Z,14933276.836757,1859,10,2024-09-01T22:38:48Z,2024-09-01 23:41:27.836757+00:00,3759.836757,Python,1.0,1299,1173,0.9030023094688222
linux-command,jaywcjlove,30874,2016-11-12T15:44:26Z,246268621.836757,327,27,2024-09-01T18:21:56Z,2024-09-01 23:41:27.836757+00:00,19171.836757,Markdown,9.0,183,116,0.6338797814207651
Python,geekcomputers,30871,2011-11-30T09:04:08Z,402590239.836757,1484,0,2024-09-01T20:53:59Z,2024-09-01 23:41:27.836757+00:00,10048.836757,Python,1.0,408,131,0.32107843137254904
swc,swc-project,30867,2017-12-22T11:40:14Z,211291273.836757,4805,547,2024-09-01T23:33:57Z,2024-09-01 23:41:27.836757+00:00,450.836757,Rust,13.0,3513,3170,0.9023626530031312
zsh-autosuggestions,zsh-users,30824,2013-10-26T16:09:37Z,342430310.836757,112,0,2024-09-01T22:12:28Z,2024-09-01 23:41:27.836757+00:00,5339.836757,Shell,5.0,589,450,0.7640067911714771
vault,hashicorp,30805,2015-02-25T00:15:59Z,300410728.836757,18790,148,2024-09-01T21:26:03Z,2024-09-01 23:41:27.836757+00:00,8124.836757,Go,8.0,6114,5078,0.8305528295714752
awesome-php,ziadoz,30789,2013-11-26T03:14:19Z,339798428.836757,438,0,2024-09-01T23:22:34Z,2024-09-01 23:41:27.836757+00:00,1133.836757,,,137,135,0.9854014598540146
openpose,CMU-Perceptual-Computing-Lab,30729,2017-04-24T14:06:31Z,232191296.836757,174,15,2024-09-01T13:12:04Z,2024-09-01 23:41:27.836757+00:00,37763.836757,C++,3.0,1964,1660,0.845213849287169
Blog,mqyqingfeng,30650,2017-03-13T10:04:33Z,235834614.836757,3,0,2024-09-01T12:19:26Z,2024-09-01 23:41:27.836757+00:00,40921.836757,,,314,98,0.31210191082802546
leetcode,doocs,30617,2018-09-16T14:03:03Z,188127504.836757,3099,20,2024-09-01T22:08:02Z,2024-09-01 23:41:27.836757+00:00,5605.836757,Java,7.0,43,41,0.9534883720930233
MS-DOS,microsoft,30591,2018-06-25T18:26:02Z,195282925.836757,37,0,2024-09-01T22:34:23Z,2024-09-01 23:41:27.836757+00:00,4024.836757,Assembly,25.0,0,0,
rxjs,ReactiveX,30576,2015-03-15T06:17:10Z,298833857.836757,2587,2,2024-09-01T09:56:01Z,2024-09-01 23:41:27.836757+00:00,49526.836757,TypeScript,0.0,3148,2934,0.932020330368488
modern-unix,ibraheemdev,30571,2021-01-12T00:50:14Z,114821473.836757,10,0,2024-09-01T21:13:56Z,2024-09-01 23:41:27.836757+00:00,8851.836757,,,81,16,0.19753086419753085
ruff,astral-sh,30550,2022-08-09T17:17:44Z,65168623.836757,7271,322,2024-09-01T22:56:18Z,2024-09-01 23:41:27.836757+00:00,2709.836757,Rust,13.0,5049,4057,0.8035254505842742
vimrc,amix,30524,2012-05-29T16:19:29Z,386925718.836757,107,0,2024-09-01T21:31:19Z,2024-09-01 23:41:27.836757+00:00,7808.836757,Vim Script,17.0,510,510,1.0
spacedrive,spacedriveapp,30503,2021-09-27T05:09:04Z,92514743.836757,1827,25,2024-09-01T23:29:46Z,2024-09-01 23:41:27.836757+00:00,701.836757,TypeScript,0.0,443,368,0.8306997742663657
yew,yewstack,30449,2017-12-16T14:19:02Z,211800145.836757,1700,35,2024-09-01T21:41:49Z,2024-09-01 23:41:27.836757+00:00,7178.836757,MDX,24.0,1236,1122,0.9077669902912622
coolify,coollabsio,30442,2021-01-25T20:54:01Z,113626046.836757,909,517,2024-09-01T23:25:51Z,2024-09-01 23:41:27.836757+00:00,936.836757,PHP,19.0,1579,1302,0.824572514249525
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,30374,2015-03-28T16:52:40Z,297672527.836757,97,0,2024-09-01T23:42:16Z,2024-09-01 23:41:27.836757+00:00,-48.163243,JavaScript,2.0,29,22,0.7586206896551724
learnGitBranching,pcottle,30352,2012-08-13T22:36:09Z,380336718.836757,567,0,2024-09-01T19:10:41Z,2024-09-01 23:41:27.836757+00:00,16246.836757,JavaScript,2.0,478,448,0.9372384937238494
p3c,alibaba,30342,2017-06-23T06:15:51Z,227035536.836757,62,0,2024-09-01T17:32:42Z,2024-09-01 23:41:27.836757+00:00,22125.836757,Kotlin,27.0,856,698,0.8154205607476636
html2canvas,niklasvh,30333,2011-07-16T01:05:58Z,414455729.836757,186,45,2024-09-01T21:42:16Z,2024-09-01 23:41:27.836757+00:00,7151.836757,TypeScript,0.0,2575,1654,0.6423300970873786
libpku,lib-pku,30311,2018-11-22T13:33:06Z,182340501.836757,22,0,2024-09-01T19:44:54Z,2024-09-01 23:41:27.836757+00:00,14193.836757,TeX,37.0,41,31,0.7560975609756098
serenity,SerenityOS,30294,2018-12-02T19:28:41Z,181455166.836757,18550,0,2024-09-01T21:44:25Z,2024-09-01 23:41:27.836757+00:00,7022.836757,C++,3.0,4173,3467,0.8308171579199617
portainer,portainer,30266,2016-05-19T20:15:28Z,261545159.836757,4716,119,2024-09-01T20:28:28Z,2024-09-01 23:41:27.836757+00:00,11579.836757,TypeScript,0.0,5621,5162,0.9183419320405621
NeteaseCloudMusicApi,Binaryify,30265,2016-06-22T11:58:03Z,258637404.836757,292,0,2024-09-01T19:44:54Z,2024-09-01 23:41:27.836757+00:00,14193.836757,,,1337,1190,0.8900523560209425
faiss,facebookresearch,30259,2017-02-07T16:07:05Z,238750462.836757,136,16,2024-09-01T22:02:10Z,2024-09-01 23:41:27.836757+00:00,5957.836757,C++,3.0,2451,2241,0.9143206854345165
lottie-web,airbnb,30235,2015-02-20T21:02:59Z,300767908.836757,133,0,2024-09-01T14:27:44Z,2024-09-01 23:41:27.836757+00:00,33223.836757,JavaScript,2.0,2852,2119,0.7429873772791024
autogen,microsoft,30211,2023-08-18T11:43:45Z,32875062.836757,1187,58,2024-09-01T23:23:27Z,2024-09-01 23:41:27.836757+00:00,1080.836757,Jupyter Notebook,15.0,1586,1093,0.6891551071878941
nps,ehang-io,30201,2018-11-04T13:22:51Z,183896316.836757,74,59,2024-09-01T20:35:18Z,2024-09-01 23:41:27.836757+00:00,11169.836757,Go,8.0,1172,697,0.5947098976109215
ChatTTS,2noise,30193,2024-05-27T18:26:49Z,8399678.836757,192,1,2024-09-01T23:39:24Z,2024-09-01 23:41:27.836757+00:00,123.836757,Python,1.0,492,392,0.7967479674796748
swr,vercel,30174,2019-10-28T18:16:01Z,152947526.836757,763,115,2024-09-01T17:32:38Z,2024-09-01 23:41:27.836757+00:00,22129.836757,TypeScript,0.0,903,800,0.8859357696566998
spring-boot-examples,ityouknow,30153,2016-11-05T05:32:33Z,246910134.836757,7,0,2024-09-01T21:16:21Z,2024-09-01 23:41:27.836757+00:00,8706.836757,Java,7.0,106,99,0.9339622641509434
dotfiles,mathiasbynens,30112,2011-09-05T18:07:54Z,409988013.836757,44,0,2024-09-01T19:58:52Z,2024-09-01 23:41:27.836757+00:00,13355.836757,Shell,5.0,390,248,0.6358974358974359
AnotherRedisDesktopManager,qishibo,30112,2019-01-08T06:01:56Z,178306771.836757,140,50,2024-09-01T22:47:51Z,2024-09-01 23:41:27.836757+00:00,3216.836757,JavaScript,2.0,993,872,0.878147029204431
selenium,SeleniumHQ,30103,2013-01-14T21:40:56Z,367034431.836757,2115,97,2024-09-01T19:28:20Z,2024-09-01 23:41:27.836757+00:00,15187.836757,Java,7.0,10348,10179,0.9836683417085427
fairseq,facebookresearch,30086,2017-08-29T16:26:12Z,221210115.836757,229,16,2024-09-01T15:02:05Z,2024-09-01 23:41:27.836757+00:00,31162.836757,Python,1.0,4181,3049,0.7292513752690744
jq,jqlang,30007,2012-07-18T19:57:25Z,382592642.836757,543,13,2024-09-01T23:10:54Z,2024-09-01 23:41:27.836757+00:00,1833.836757,C,4.0,2200,1828,0.8309090909090909
C-Plus-Plus,TheAlgorithms,29978,2016-07-16T10:19:45Z,256569702.836757,612,0,2024-09-01T23:24:15Z,2024-09-01 23:41:27.836757+00:00,1032.836757,C++,3.0,289,278,0.9619377162629758
HEAD,joshbuchea,29966,2016-04-20T20:05:37Z,264051350.836757,86,0,2024-09-01T19:31:40Z,2024-09-01 23:41:27.836757+00:00,14987.836757,,,93,73,0.7849462365591398
nacos,alibaba,29917,2018-06-15T06:49:27Z,196188720.836757,2781,69,2024-09-01T17:32:35Z,2024-09-01 23:41:27.836757+00:00,22132.836757,Java,7.0,8480,8244,0.9721698113207548
LLaMA-Factory,hiyouga,29904,2023-05-28T10:09:12Z,39965535.836757,189,30,2024-09-01T18:00:16Z,2024-09-01 23:41:27.836757+00:00,20471.836757,Python,1.0,4692,4554,0.9705882352941176
detectron2,facebookresearch,29864,2019-09-05T21:30:20Z,157515067.836757,0,10,2024-09-01T18:46:21Z,2024-09-01 23:41:27.836757+00:00,17706.836757,Python,1.0,3494,3065,0.8772180881511162
jsoncrack.com,AykutSarac,29799,2022-01-30T15:25:18Z,81677769.836757,74,20,2024-09-01T17:09:24Z,2024-09-01 23:41:27.836757+00:00,23523.836757,TypeScript,0.0,220,181,0.8227272727272728
memos,usememos,29797,2021-12-08T15:30:18Z,86256669.836757,1460,67,2024-09-01T22:36:40Z,2024-09-01 23:41:27.836757+00:00,3887.836757,Go,8.0,1885,1857,0.9851458885941644
cockroach,cockroachdb,29794,2014-02-06T00:18:47Z,333588160.836757,57550,0,2024-09-01T21:46:18Z,2024-09-01 23:41:27.836757+00:00,6909.836757,Go,8.0,64928,59600,0.9179398718580581
linux-insides,0xAX,29775,2015-01-03T18:44:57Z,304923390.836757,575,0,2024-09-01T22:20:16Z,2024-09-01 23:41:27.836757+00:00,4871.836757,Python,1.0,182,152,0.8351648351648352
mattermost,mattermost,29763,2015-06-15T06:50:02Z,290883085.836757,16588,607,2024-09-01T22:42:56Z,2024-09-01 23:41:27.836757+00:00,3511.836757,TypeScript,0.0,8412,7756,0.9220161673799334
pytorch-tutorial,yunjey,29762,2017-03-10T07:41:47Z,236102380.836757,28,0,2024-09-01T23:23:37Z,2024-09-01 23:41:27.836757+00:00,1070.836757,Python,1.0,178,113,0.6348314606741573
vue-cli,vuejs,29751,2015-12-26T23:11:20Z,274062607.836757,1258,177,2024-09-01T23:24:07Z,2024-09-01 23:41:27.836757+00:00,1040.836757,JavaScript,2.0,5484,4553,0.8302334062727936
jax,google,29691,2018-10-25T21:25:02Z,184731385.836757,10331,109,2024-09-01T23:38:30Z,2024-09-01 23:41:27.836757+00:00,177.836757,Python,1.0,5461,4147,0.7593847280717817
HowToLiveLonger,geekan,29690,2022-04-16T04:15:18Z,75151569.836757,13,0,2024-09-01T12:08:16Z,2024-09-01 23:41:27.836757+00:00,41591.836757,,,129,103,0.7984496124031008
awesome-docker,veggiemonk,29687,2014-09-21T17:01:48Z,313915179.836757,915,1,2024-09-01T18:15:51Z,2024-09-01 23:41:27.836757+00:00,19536.836757,,,125,125,1.0
foundation-sites,foundation,29649,2011-10-13T23:05:42Z,406686945.836757,2950,78,2024-09-01T19:48:04Z,2024-09-01 23:41:27.836757+00:00,14003.836757,HTML,10.0,8235,8161,0.9910139647844566
ControlNet,lllyasviel,29594,2023-02-01T02:43:30Z,50014677.836757,5,0,2024-09-01T21:35:28Z,2024-09-01 23:41:27.836757+00:00,7559.836757,Python,1.0,539,132,0.24489795918367346
spaCy,explosion,29586,2014-07-03T15:15:40Z,320833547.836757,3555,125,2024-09-01T22:47:28Z,2024-09-01 23:41:27.836757+00:00,3239.836757,Python,1.0,5626,5511,0.9795591894774263
symfony,symfony,29583,2010-01-04T14:21:21Z,462619206.836757,22622,510,2024-09-01T21:31:18Z,2024-09-01 23:41:27.836757+00:00,7809.836757,PHP,19.0,20235,19704,0.9737583395107487
floating-ui,floating-ui,29578,2016-03-29T17:00:47Z,265963240.836757,1030,446,2024-09-01T23:04:24Z,2024-09-01 23:41:27.836757+00:00,2223.836757,TypeScript,0.0,1351,1332,0.9859363434492968
chatgpt-on-wechat,zhayujie,29570,2022-08-07T08:33:41Z,65372866.836757,216,58,2024-09-01T17:01:04Z,2024-09-01 23:41:27.836757+00:00,24023.836757,Python,1.0,1755,1505,0.8575498575498576
slate,ianstormtaylor,29552,2016-06-18T01:52:42Z,259019325.836757,1839,174,2024-09-01T17:32:37Z,2024-09-01 23:41:27.836757+00:00,22130.836757,TypeScript,0.0,3128,2489,0.7957161125319693
my-tv,lizongying,29489,2023-12-04T12:18:39Z,23541768.836757,11,72,2024-09-01T23:00:34Z,2024-09-01 23:41:27.836757+00:00,2453.836757,C,4.0,892,763,0.8553811659192825
